KEGNES	WS03	Suspect	1992-02-06 01:10:00	1992-02-06 03:10:00	2023-11-23 16:34:08
KEGNES	WS11	Suspect	1992-02-06 01:10:00	1992-02-06 03:10:00	2023-11-23 16:34:08
KEGNES	WS23	Suspect	1992-02-06 01:10:00	1992-02-06 03:10:00	2023-11-23 16:34:08
KEGNES	WS03	Suspect	1992-04-08 17:10:00	1992-04-08 19:30:00	2023-11-23 16:48:42
KEGNES	WS11	Suspect	1992-04-08 17:10:00	1992-04-08 19:30:00	2023-11-23 16:48:42
KEGNES	WS23	Suspect	1992-04-08 17:10:00	1992-04-08 19:30:00	2023-11-23 16:48:42
KEGNES	WS03	Suspect	1992-04-09 06:40:00	1992-04-09 10:20:00	2023-11-23 16:48:30
KEGNES	WS11	Suspect	1992-04-09 06:40:00	1992-04-09 10:20:00	2023-11-23 16:48:30
KEGNES	WS23	Suspect	1992-04-09 06:40:00	1992-04-09 10:20:00	2023-11-23 16:48:30
KEGNES	WS11	Suspect	1992-04-21 10:00:00	1992-04-21 11:10:00	2023-11-23 16:49:55
KEGNES	WS23	Suspect	1992-04-21 10:00:00	1992-04-21 11:10:00	2023-11-23 16:49:55
KEGNES	WS03	Suspect	1992-05-14 01:50:00	1992-05-14 03:20:00	2023-11-23 16:51:00
KEGNES	WS11	Suspect	1992-05-14 01:50:00	1992-05-14 03:20:00	2023-11-23 16:51:00
KEGNES	WS23	Suspect	1992-05-14 01:50:00	1992-05-14 03:20:00	2023-11-23 16:51:00
KEGNES	WS03	Suspect	1992-05-18 00:30:00	1992-05-18 04:20:00	2023-11-23 16:51:30
KEGNES	WS11	Suspect	1992-05-18 00:30:00	1992-05-18 04:20:00	2023-11-23 16:51:30
KEGNES	WS23	Suspect	1992-06-12 23:50:00	1992-06-13 02:00:00	2023-11-23 16:52:23
KEGNES	WS23	Instrument failure	1992-06-27 01:30:00	1992-06-27 06:10:00	2023-09-05 11:20:28
KEGNES	WS03	Suspect	1992-12-17 12:30:00	1992-12-17 14:10:00	2023-11-23 16:56:15
KEGNES	WS11	Suspect	1992-12-17 12:30:00	1992-12-17 14:10:00	2023-11-23 16:56:15
KEGNES	WS23	Suspect	1992-12-17 12:30:00	1992-12-17 14:10:00	2023-11-23 16:56:15
KEGNES	WS03	Suspect	1992-12-17 14:50:00	1992-12-17 16:40:00	2023-11-23 16:56:21
KEGNES	WS11	Suspect	1992-12-17 14:50:00	1992-12-17 16:40:00	2023-11-23 16:56:21
KEGNES	WS23	Suspect	1992-12-17 14:50:00	1992-12-17 16:40:00	2023-11-23 16:56:21
KEGNES	WS11	Icing	1993-02-01 01:50:00	1993-02-02 12:20:00	2023-09-05 11:22:45
KEGNES	WS23	Icing	1993-02-01 01:50:00	1993-02-02 12:20:00	2023-09-05 11:22:45
KEGNES	WS03	Icing	1993-02-01 02:10:00	1993-02-02 08:00:00	2023-09-05 11:22:56
KEGNES	WD10	Icing	1993-02-01 02:20:00	1993-02-01 21:10:00	2023-09-05 11:23:16
KEGNES	WD23	Icing	1993-02-01 02:20:00	1993-02-01 21:10:00	2023-09-05 11:23:16
KEGNES	WS03	Icing	1993-02-07 04:40:00	1993-02-07 05:40:00	2023-11-23 16:57:49
KEGNES	WS03	Suspect	1993-02-13 08:40:00	1993-02-13 09:40:00	2023-11-23 16:58:15
KEGNES	WS23	Suspect	1993-02-13 08:40:00	1993-02-13 09:40:00	2023-11-23 16:58:15
KEGNES	WS03	Suspect	1993-02-13 15:00:00	1993-02-13 22:00:00	2023-09-05 11:24:02
KEGNES	WS03	Suspect	1993-02-24 17:50:00	1993-02-25 04:50:00	2023-09-05 11:24:37
KEGNES	WS03	Suspect	1993-02-25 06:40:00	1993-02-25 09:50:00	2023-11-23 16:58:35
KEGNES	WS11	Suspect	1993-02-25 06:40:00	1993-02-25 09:50:00	2023-11-23 16:58:35
KEGNES	WS23	Suspect	1993-02-25 06:40:00	1993-02-25 09:50:00	2023-11-23 16:58:35
KEGNES	WS03	Suspect	1993-03-04 18:20:00	1993-03-04 21:10:00	2023-11-23 16:58:54
KEGNES	WS03	Suspect	1993-03-10 02:40:00	1993-03-10 04:50:00	2023-11-23 16:59:31
KEGNES	WS03	Suspect	1993-03-10 14:10:00	1993-03-10 15:10:00	2023-11-23 16:59:44
KEGNES	WS11	Suspect	1993-03-10 14:10:00	1993-03-10 15:10:00	2023-11-23 16:59:44
KEGNES	WS03	Suspect	1993-03-11 05:30:00	1993-03-11 07:30:00	2023-11-23 16:59:59
KEGNES	WS03	Suspect	1993-03-12 23:40:00	1993-03-13 01:20:00	2023-11-23 17:00:09
KEGNES	WS03	Suspect	1993-03-13 22:30:00	1993-03-14 00:40:00	2023-11-23 17:00:30
KEGNES	WS03	Suspect	1993-03-15 00:30:00	1993-03-15 06:20:00	2023-09-05 11:25:12
KEGNES	WS03	Suspect	1993-03-15 09:50:00	1993-03-15 11:40:00	2023-11-23 17:00:43
KEGNES	WS03	Suspect	1993-03-30 18:10:00	1993-03-30 20:10:00	2023-11-23 17:01:26
KEGNES	WS03	Suspect	1993-04-07 00:20:00	1993-04-07 05:10:00	2023-11-23 17:01:39
KEGNES	WS11	Suspect	1993-04-07 02:20:00	1993-04-07 03:50:00	2023-11-23 17:01:50
KEGNES	WS23	Suspect	1993-04-07 02:20:00	1993-04-07 03:50:00	2023-11-23 17:01:50
KEGNES	WS03	Suspect	1993-04-27 00:00:00	1993-04-27 02:10:00	2023-11-23 17:03:13
KEGNES	WS11	Suspect	1993-04-27 00:00:00	1993-04-27 01:00:00	2023-11-23 17:03:25
KEGNES	WS03	Suspect	1993-06-30 18:40:00	1993-06-30 21:30:00	2023-11-23 17:05:56
KEGNES	WS11	Suspect	1993-06-30 21:00:00	1993-06-30 22:20:00	2023-11-23 17:07:00
KEGNES	WS03	Suspect	1993-06-30 22:50:00	1993-07-01 00:50:00	2023-11-23 17:05:44
KEGNES	WS11	Suspect	1993-06-30 22:50:00	1993-07-01 00:50:00	2023-11-23 17:05:44
KEGNES	WS23	Suspect	1993-06-30 22:50:00	1993-07-01 00:50:00	2023-11-23 17:05:44
KEGNES	WS03	Suspect	1993-07-01 01:00:00	1993-07-01 08:20:00	2023-11-23 17:06:36
KEGNES	WS03	Suspect	1993-07-16 05:00:00	1993-07-16 07:00:00	2023-11-23 17:07:29
KEGNES	WS03	Suspect	1993-07-16 20:10:00	1993-07-16 21:30:00	2023-11-23 17:07:41
KEGNES	WS03	Suspect	1993-07-20 06:30:00	1993-07-20 07:30:00	2023-11-23 17:07:55
KEGNES	WS03	Suspect	1993-07-30 20:50:00	1993-07-30 23:20:00	2023-11-23 17:08:27
KEGNES	WS03	Suspect	1993-08-05 03:50:00	1993-08-05 06:40:00	2023-11-23 17:08:43
KEGNES	WS03	Suspect	1993-09-11 17:40:00	1993-09-11 18:40:00	2023-11-23 17:09:29
KEGNES	WS03	Suspect	1993-09-18 19:00:00	1993-09-18 20:30:00	2023-11-23 17:09:47
KEGNES	WS03	Suspect	1993-09-19 00:20:00	1993-09-19 02:30:00	2023-11-23 17:09:53
KEGNES	WS11	Suspect	1993-09-19 00:20:00	1993-09-19 02:30:00	2023-11-23 17:09:53
KEGNES	WS23	Suspect	1993-09-19 00:20:00	1993-09-19 02:30:00	2023-11-23 17:09:53
KEGNES	WS03	Suspect	1993-09-19 05:30:00	1993-09-19 06:50:00	2023-11-23 17:10:10
KEGNES	WS11	Suspect	1993-09-19 05:30:00	1993-09-19 06:50:00	2023-11-23 17:10:10
KEGNES	WS23	Suspect	1993-09-19 05:30:00	1993-09-19 06:50:00	2023-11-23 17:10:10
KEGNES	WS03	Suspect	1993-09-23 17:50:00	1993-09-23 18:40:00	2023-11-23 17:10:32
KEGNES	WS03	Suspect	1993-09-27 01:00:00	1993-09-27 02:30:00	2023-11-23 17:10:46
KEGNES	WS03	Suspect	1993-10-18 02:40:00	1993-10-18 07:30:00	2023-09-05 11:26:31
KEGNES	WS03	Suspect	1993-10-21 12:00:00	1993-10-21 13:00:00	2023-11-23 17:11:20
KEGNES	WS03	Suspect	1993-10-30 20:40:00	1993-10-30 23:40:00	2023-09-05 11:26:47
KEGNES	WS03	Suspect	1993-11-02 04:20:00	1993-11-02 05:30:00	2023-11-23 17:11:40
KEGNES	WD10	Suspect	1993-11-11 09:20:00	1993-11-11 09:50:00	2023-11-23 17:12:05
KEGNES	WS03	Suspect	1993-11-16 13:40:00	1993-11-17 00:00:00	2023-09-05 11:27:06
KEGNES	WS03	Suspect	1993-11-17 10:10:00	1993-11-17 11:40:00	2023-11-23 17:12:31
KEGNES	WS03	Suspect	1993-11-17 17:00:00	1993-11-18 03:10:00	2023-09-05 11:27:15
KEGNES	WS11	Suspect	1993-11-17 20:10:00	1993-11-17 23:50:00	2023-11-23 17:12:48
KEGNES	WS23	Suspect	1993-11-17 20:10:00	1993-11-17 23:50:00	2023-11-23 17:12:48
KEGNES	WS03	Suspect	1993-11-18 09:50:00	1993-11-18 11:10:00	2023-11-23 17:13:28
KEGNES	WS03	Suspect	1993-11-19 05:50:00	1993-11-19 09:40:00	2023-09-05 11:27:24
KEGNES	WS11	Suspect	1993-11-19 07:10:00	1993-11-19 07:50:00	2023-11-23 17:13:45
KEGNES	WS23	Suspect	1993-11-19 07:10:00	1993-11-19 07:50:00	2023-11-23 17:13:45
KEGNES	WS03	Suspect	1994-02-03 07:00:00	1994-02-03 07:30:00	2023-11-23 17:16:34
KEGNES	WS03	Suspect	1994-02-03 08:40:00	1994-02-03 09:20:00	2023-11-23 17:16:46
KEGNES	WS03	Suspect	1994-02-10 07:40:00	1994-02-10 09:30:00	2023-11-23 17:17:19
KEGNES	WS03	Suspect	1994-02-19 01:00:00	1994-02-19 01:30:00	2023-11-23 17:17:45
KEGNES	WS11	Suspect	1994-02-19 01:00:00	1994-02-19 01:30:00	2023-11-23 17:17:45
KEGNES	WS23	Suspect	1994-02-19 01:00:00	1994-02-19 01:30:00	2023-11-23 17:17:45
KEGNES	WS03	Suspect	1994-02-24 19:40:00	1994-02-24 20:20:00	2023-11-23 17:18:21
KEGNES	WS11	Suspect	1994-02-24 19:40:00	1994-02-24 20:20:00	2023-11-23 17:18:21
KEGNES	WS23	Suspect	1994-02-24 19:40:00	1994-02-24 20:20:00	2023-11-23 17:18:21
KEGNES	WS11	Suspect	1994-02-24 20:40:00	1994-02-24 21:00:00	2023-11-23 17:18:51
KEGNES	WS03	Suspect	1994-02-24 22:00:00	1994-02-24 23:00:00	2023-11-23 17:18:29
KEGNES	WS23	Instrument failure	1994-02-27 05:50:00	1994-02-27 09:00:00	2023-09-05 11:28:13
KEGNES	WS03	Icing	1994-03-02 23:20:00	1994-03-03 00:30:00	2023-11-23 17:19:37
KEGNES	WS11	Icing	1994-03-02 23:20:00	1994-03-03 00:30:00	2023-11-23 17:19:37
KEGNES	WS23	Icing	1994-03-02 23:20:00	1994-03-03 00:30:00	2023-11-23 17:19:37
KEGNES	WS03	Suspect	1994-03-09 16:50:00	1994-03-09 18:30:00	2023-11-23 17:20:09
KEGNES	WS11	Suspect	1994-03-09 16:50:00	1994-03-09 18:30:00	2023-11-23 17:20:09
KEGNES	WS23	Suspect	1994-03-09 16:50:00	1994-03-09 18:30:00	2023-11-23 17:20:09
KEGNES	WS03	Suspect	1994-03-19 09:00:00	1994-03-19 10:00:00	2023-11-23 17:20:36
KEGNES	WS11	Suspect	1994-03-19 09:00:00	1994-03-19 10:00:00	2023-11-23 17:20:36
KEGNES	WS23	Suspect	1994-03-19 09:00:00	1994-03-19 10:00:00	2023-11-23 17:20:36
KEGNES	WS03	Icing	1994-03-20 07:30:00	1994-03-20 09:10:00	2023-11-23 17:20:49
KEGNES	WS11	Icing	1994-03-20 07:30:00	1994-03-20 09:10:00	2023-11-23 17:20:49
KEGNES	WS23	Icing	1994-03-20 07:30:00	1994-03-20 09:10:00	2023-11-23 17:20:49
KEGNES	WD10	Icing	1994-03-20 23:50:00	1994-03-21 08:00:00	2023-09-05 11:29:35
KEGNES	WS03	Icing	1994-03-25 15:30:00	1994-03-25 16:30:00	2023-11-23 17:21:17
KEGNES	WS03	Icing	1994-04-07 06:20:00	1994-04-07 07:10:00	2023-11-23 17:22:07
KEGNES	WS11	Icing	1994-04-07 06:20:00	1994-04-07 07:10:00	2023-11-23 17:22:07
KEGNES	WS23	Icing	1994-04-07 06:20:00	1994-04-07 07:10:00	2023-11-23 17:22:07
KEGNES	WS03	Icing	1994-04-07 08:00:00	1994-04-07 09:20:00	2023-11-23 17:22:13
KEGNES	WS11	Icing	1994-04-07 08:00:00	1994-04-07 09:20:00	2023-11-23 17:22:13
